file,start_datetime,stop_datetime,replicate,sex,species,strain,region_id,status
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Aride3312,27,DEAD 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Aride3312,28,DEAD 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Aride3312,29,DEAD 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Aride3312,30,DEAD 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Praislin7611,31,OK 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Praislin7611,32,DEAD 
Monitor7-6.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Praislin7611,1,DEAD
Monitor7-6.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Praislin7611,2,DEAD 
Monitor7-6.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Praislin7611,3,OK 
Monitor7-6.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Praislin7611,4,OK 
Monitor7-6.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Praislin7611,5,DEAD 
Monitor7-6.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Praislin7611,6,DEAD 
Monitor7-6.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Praislin7611,7,DEAD 
Monitor7-6.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Praislin7611,8,DEAD 
Monitor7-6.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Praislin7611,9,DEAD 
Monitor7-6.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Praislin7611,10,DEAD 
Monitor7-6.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Praislin7611,11,DEAD  
Monitor7-6.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Praislin7611,12,DEAD 
Monitor7-6.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Praislin7611,13,DEAD 
Monitor7-6.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Praislin7611,14,DEAD 
Monitor7-6.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Praislin7611,15,DEAD 
Monitor7-6.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Praislin7611,16,DEAD 
Monitor7-6.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Praislin7621,17,DEAD 
Monitor7-6.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Praislin7621,18,OK 
Monitor7-6.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Praislin7621,19,OK 
Monitor7-6.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Praislin7621,20,DEAD 
